regime,count,mass_fraction,mean_reward,terminal_next_rate,terminal_risk_within_25,action_0_prob,action_1_prob,action_2_prob,action_purity,mean_tip_height,mean_theta1,mean_theta2
30,5,0.00641025641025641,-1.0,0.0,0.8,0.0,0.0,1.0,1.0,-0.4611895517824586,1.2328347952004575,-1.665786444536284
31,8,0.010256410256410256,-1.0,0.0,0.5,0.125,0.25,0.625,0.625,-0.07188911049962399,0.09471129477991504,1.1415455509424626
32,1,0.001282051282051282,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.6946223922632644,0.016156598054515282,-1.8971508200855909
33,7,0.008974358974358974,-0.8571428571428571,0.14285714285714285,1.0,0.0,0.0,1.0,1.0,0.056051961466632334,0.6430987923861305,1.949298018138135
34,1,0.001282051282051282,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8284698206206736,1.6518572197371524,0.7632260923626014
35,2,0.002564102564102564,-1.0,0.0,0.5,0.0,0.0,1.0,1.0,-0.33822169166151117,0.7767583302658766,-2.6941812645119887
36,3,0.0038461538461538464,-1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,-1.2920134959110905,-0.03500662523866461,-0.9362384874870143
37,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38,1,0.001282051282051282,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.2501024855384573,1.3076434511744026,-1.449350766256231
39,5,0.00641025641025641,-1.0,0.0,0.2,0.0,0.0,1.0,1.0,-0.46560617360292367,-0.3100409165357274,0.13554079975821293
40,8,0.010256410256410256,-1.0,0.0,0.25,0.0,0.0,1.0,1.0,-1.4078653382249526,-0.062470329671098834,0.9826649032633643
41,7,0.008974358974358974,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.5453026981959326,0.007618370650749733,-0.9001623084908142
42,3,0.0038461538461538464,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.20540819561983556,0.29945297181837144,2.366162503140631
43,4,0.005128205128205128,-1.0,0.0,0.75,1.0,0.0,0.0,1.0,-1.3084548050412712,-0.5255313263632271,-0.3154133290560397
44,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
45,3,0.0038461538461538464,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.1488147390021848,-0.1647870441180482,0.7426831504037787
46,8,0.010256410256410256,-1.0,0.0,0.25,0.0,0.0,1.0,1.0,-0.13002910064065587,0.35097641991038103,-1.2867879253086822
47,7,0.008974358974358974,-1.0,0.0,0.42857142857142855,0.0,0.0,1.0,1.0,-1.19601512894378,-0.45901833795569325,1.4078185867622592
48,9,0.011538461538461539,-1.0,0.0,0.5555555555555556,0.1111111111111111,0.0,0.8888888888888888,0.8888888888888888,-0.2225774375097861,0.2573801396698803,2.2743079882306763
49,1,0.001282051282051282,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.02422116697211385,-0.5427517897458931,-3.092696360839249
50,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
51,7,0.008974358974358974,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.8842585037502622,-0.09267292659346538,-0.22945379631096582
52,11,0.014102564102564103,-1.0,0.0,0.6363636363636364,0.18181818181818182,0.0,0.8181818181818182,0.8181818181818182,-1.4543024728392273,0.3545107641765297,0.18566539541833452
53,10,0.01282051282051282,-1.0,0.0,0.2,0.0,0.0,1.0,1.0,-1.7380073142945573,0.052724336452382795,0.0706086571003672
54,9,0.011538461538461539,-0.8888888888888888,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.0,0.8888888888888888,0.8888888888888888,-1.024112494006444,0.6938056581677393,-1.5442247083091238
55,11,0.014102564102564103,-1.0,0.0,0.0,0.5454545454545454,0.0,0.45454545454545453,0.5454545454545454,-0.05835851630547158,-0.3404292367165437,-2.3888580589170165
56,1,0.001282051282051282,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.8536307309973075,0.21815039860233676,-1.9119251591033373
57,16,0.020512820512820513,-1.0,0.0,0.0,0.0625,0.0,0.9375,0.9375,-1.8615992380819124,-0.32077342638167605,0.5338453041819722
58,9,0.011538461538461539,-1.0,0.0,0.1111111111111111,0.0,0.0,1.0,1.0,-1.2072492484322324,-0.825984962484999,1.0787986823817202
59,3,0.0038461538461538464,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.927630200037604,0.1902974603705246,-0.22732563883407575
60,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
61,1,0.001282051282051282,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.7471870342737619,-0.043466862612303425,-0.6820876806302208
62,2,0.002564102564102564,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.0517755734758647,-0.5908381240985086,1.8437546316183906
63,7,0.008974358974358974,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.3551998848722948,0.11570541476558108,0.9728908624284217
64,1,0.001282051282051282,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.7773245879507593,-0.13723250684327282,-0.5280762933138803
65,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
66,2,0.002564102564102564,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.6623538518183896,0.35925087333217176,0.3591172749379833
67,4,0.005128205128205128,-1.0,0.0,0.5,1.0,0.0,0.0,1.0,-0.49435068455804393,-0.56469480494629,-0.813592567905759
68,5,0.00641025641025641,-1.0,0.0,0.2,0.4,0.2,0.4,0.4,-1.185512813835704,-0.4026313588237803,-0.8066908758987903
69,8,0.010256410256410256,-1.0,0.0,0.125,0.0,0.0,1.0,1.0,-1.3424054311555853,-0.036608837990744325,-1.0359377847693625
70,14,0.017948717948717947,-1.0,0.0,0.2857142857142857,0.0,0.0,1.0,1.0,-0.9112632803255757,-0.1566607047034421,1.7878753468391526
71,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
72,2,0.002564102564102564,-1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25460763276564596,1.6346764054154166,-0.3431537821124184
73,5,0.00641025641025641,-1.0,0.0,0.0,0.2,0.0,0.8,0.8,-1.1893351171431694,-0.10273249993501524,1.4106871899627684
74,2,0.002564102564102564,-1.0,0.0,1.0,0.5,0.0,0.5,0.5,0.8619531892169165,0.07392043123191328,-1.72440080292587
75,11,0.014102564102564103,-1.0,0.0,0.09090909090909091,0.9090909090909091,0.09090909090909091,0.0,0.9090909090909091,-1.6606547245765717,0.4849945987846311,-0.41150169293505773
76,7,0.008974358974358974,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.44980349895001376,-0.15754804131729094,2.3441472857263657
77,3,0.0038461538461538464,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.3168969471052194,-0.05078262146709025,1.2339333634520602
78,9,0.011538461538461539,-1.0,0.0,0.1111111111111111,0.0,0.0,1.0,1.0,-1.6230316354808147,0.030147698873106716,-0.6255331171872223
79,4,0.005128205128205128,-1.0,0.0,1.0,0.25,0.25,0.5,0.5,-0.37687314545243245,0.46862903693474683,1.2364072650606133
80,4,0.005128205128205128,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.672309900489473,-0.02164457911938423,-2.077067223823379
81,1,0.001282051282051282,-1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.21380403116086594,1.2406337968664913,0.8982261708314191
82,19,0.02435897435897436,-1.0,0.0,0.0,0.3157894736842105,0.21052631578947367,0.47368421052631576,0.47368421052631576,-1.7916593595365358,-0.029761094822874777,0.5846176738274219
83,5,0.00641025641025641,-1.0,0.0,0.6,0.0,0.0,1.0,1.0,-0.06786837020238998,0.33715294736529977,-0.5304655721982041
84,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
85,2,0.002564102564102564,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.307738846662016,0.4412092587535139,0.6150861010982743
86,2,0.002564102564102564,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.24135380369810205,-0.780794997472756,-2.362547335433572
87,7,0.008974358974358974,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.530081990927503,0.2751549328341028,-1.4197345590157948
88,8,0.010256410256410256,-1.0,0.0,0.375,0.0,0.125,0.875,0.875,-1.4706054456179851,-0.19536053370315498,0.26785238025562536
89,6,0.007692307692307693,-1.0,0.0,0.16666666666666666,0.0,0.0,1.0,1.0,-0.5157568467095991,-0.13383241606177496,-2.0485335903878306
90,30,0.038461538461538464,-1.0,0.0,0.0,0.13333333333333333,0.03333333333333333,0.8333333333333334,0.8333333333333334,-1.8703005083589228,-0.08526239205018607,0.10341850170478593
91,9,0.011538461538461539,-1.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.8888888888888888,0.8888888888888888,-0.5500801037713685,-0.24873520569474283,-1.7232223519908176
92,2,0.002564102564102564,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4096382601802283,1.08091464346003,2.4605557014503994
93,4,0.005128205128205128,-1.0,0.0,0.75,0.0,0.0,1.0,1.0,-1.2175916726874405,0.03490837709010824,0.6294404217507992
94,8,0.010256410256410256,-1.0,0.0,0.5,0.0,0.0,1.0,1.0,-1.321091962201602,-0.2680711948140939,1.102755819455502
95,3,0.0038461538461538464,-1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,-1.2840993023450913,-0.21089879074675114,1.4126297611294045
96,7,0.008974358974358974,-1.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.8571428571428571,0.8571428571428571,-0.23881392344498537,-0.029443812200903054,0.5192651715906221
97,8,0.010256410256410256,-0.875,0.125,0.75,0.0,0.0,1.0,1.0,0.04743238352116125,-0.9096696485175716,-0.3801422611798173
98,1,0.001282051282051282,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.4813046299853683,0.34601852915064374,-1.3456954627966453
99,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
100,7,0.008974358974358974,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.8657046253528378,0.22725340239866246,0.11894963083157797
101,2,0.002564102564102564,-1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.2631079849291269,0.9344990322752664,1.7477793981496015
102,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
103,4,0.005128205128205128,-1.0,0.0,0.5,1.0,0.0,0.0,1.0,-0.09067539597676919,0.021863406218130543,-1.1584101465765975
104,2,0.002564102564102564,-1.0,0.0,0.5,1.0,0.0,0.0,1.0,-0.6101009042132702,0.4018843415314183,1.2052072279925856
105,23,0.029487179487179487,-1.0,0.0,0.0,0.782608695652174,0.13043478260869565,0.08695652173913043,0.782608695652174,-1.7711493909295946,0.10207437677004642,-0.726996073164114
106,3,0.0038461538461538464,-1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,-1.2397655031836312,0.1753486064043657,1.1265653820047212
107,5,0.00641025641025641,-0.8,0.2,0.6,1.0,0.0,0.0,1.0,-0.9713854782675077,0.05341635408851568,-1.0078748971097697
108,4,0.005128205128205128,-1.0,0.0,0.25,0.0,0.0,1.0,1.0,-1.589760142243716,-0.4158535673308599,-0.09728443676291665
109,3,0.0038461538461538464,-1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.26890722168346065,0.9100522697334247,1.7460923845238348
110,8,0.010256410256410256,-1.0,0.0,0.0,0.25,0.25,0.5,0.5,-0.9320822029760777,-0.13465476103410942,1.7446085411014496
111,1,0.001282051282051282,-1.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.4183468618415798,1.0889465376653853,-0.787566409684509
112,1,0.001282051282051282,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.01166664645863913,0.1651117647960571,2.914287878142682
113,4,0.005128205128205128,-1.0,0.0,0.0,0.75,0.0,0.25,0.75,-1.278150078500206,0.6158334214235779,-0.5551409389060129
114,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
115,3,0.0038461538461538464,-1.0,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,-0.279152209891026,-2.1485997232635845,2.483639837794065
116,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
117,7,0.008974358974358974,-1.0,0.0,0.42857142857142855,0.0,0.14285714285714285,0.8571428571428571,0.8571428571428571,-1.7663299126499226,0.08822669844284732,-0.350846543238155
118,16,0.020512820512820513,-1.0,0.0,0.0,0.0,0.1875,0.8125,0.8125,-1.7126167944545914,-0.04975554436185481,0.7649603161187262
119,8,0.010256410256410256,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.7539084706473775,-0.13170023804252773,1.9321337162374908
120,3,0.0038461538461538464,-1.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,-1.208479317752533,0.19750236224523773,-1.515678540120794
121,5,0.00641025641025641,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.47214740071764094,0.11819231222869368,-2.233096681400648
122,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
123,8,0.010256410256410256,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.9309240305864557,0.15854438571841906,-0.1094326217122456
124,4,0.005128205128205128,-1.0,0.0,0.75,0.75,0.0,0.25,0.75,-0.6269315557483348,0.29145298028794586,1.2030218022956902
125,5,0.00641025641025641,-1.0,0.0,0.4,0.2,0.0,0.8,0.8,-1.6596579371092282,0.13628760593191458,-0.40019437443278766
126,2,0.002564102564102564,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.3602888229611949,0.2883295739174287,1.9753439768677516
127,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
128,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
129,9,0.011538461538461539,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.5442402595157096,0.05105066777409669,1.4865416810853849
130,13,0.016666666666666666,-1.0,0.0,0.07692307692307693,0.3076923076923077,0.15384615384615385,0.5384615384615384,0.5384615384615384,-1.6063554022708362,-0.2079620314315712,-0.568640718799129
131,9,0.011538461538461539,-0.8888888888888888,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.0,0.7777777777777778,0.7777777777777778,-0.327645829876746,0.6271944473939994,-1.34317185896789
132,4,0.005128205128205128,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.5563080860542513,0.2991393711309263,0.5330141115597989
133,1,0.001282051282051282,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.8549951206914258,-0.2342107316349914,1.922983234188048
134,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
135,6,0.007692307692307693,-1.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.8333333333333334,0.8333333333333334,-0.7339138961015553,-0.3289823368551875,2.0110471417289273
136,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
137,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
138,8,0.010256410256410256,-0.875,0.125,0.625,0.125,0.0,0.875,0.875,-0.18529867048664606,-0.7600891400339238,0.34849512223640444
139,4,0.005128205128205128,-1.0,0.0,0.75,0.0,0.0,1.0,1.0,-0.1712729916699732,0.8278940740610204,-1.3341756812050216
140,1,0.001282051282051282,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.23061958465859872,-1.3663177122805479,-2.897502601779489
141,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
142,21,0.026923076923076925,-1.0,0.0,0.0,0.7619047619047619,0.09523809523809523,0.14285714285714285,0.7619047619047619,-1.8488464188781901,-0.034256264247012544,-0.23593168147432553
143,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
144,2,0.002564102564102564,-1.0,0.0,0.5,1.0,0.0,0.0,1.0,-0.8133759191638308,-0.6547878495905092,1.2269486854116904
145,4,0.005128205128205128,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.28353586103732925,-0.004987616447889809,-0.14909367873188584
146,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
147,21,0.026923076923076925,-1.0,0.0,0.047619047619047616,0.38095238095238093,0.09523809523809523,0.5238095238095238,0.5238095238095238,-0.42127481867025146,-0.2600045947062132,-1.8965759155098458
148,4,0.005128205128205128,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.5926097808442319,0.35854367425896483,-1.166404312454785
149,1,0.001282051282051282,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.9874909010935364,-0.12401312529923916,0.2223311131308299
